Sample_ID,Raw_TDS_ppm,Raw_Turbidity_NTU,Raw_Temperature_C,Treated_TDS_ppm,Treated_Turbidity_NTU,Treated_pH,Treated_Temperature_C,Flow_Rate_L_min,TDS_Removal_Efficiency_pct,Turbidity_Removal_Efficiency_pct,Temperature_Difference_C,Previous_TDS_Efficiency_pct,Efficiency_Improvement_pp,Rolling_3Cycle_Avg_Efficiency_pct,Efficiency_Trend_pct,Previous_Turbidity_Efficiency_pct,Rolling_3Cycle_Avg_Turbidity_Efficiency_pct,Cycle_Number,Filter_Health_Score_pct,Water_Quality_Class,Filter_Health,ML_Split
JR-05186,466.61,10.88,26.16,114.17,3.15,7.55,24.93,1.37,75.53,71.03,1.22,86.38,-10.85,80.6,-12.56,70.14,73.6,16,80.68,WARNING,MODERATE,TRAIN
JR-07222,524.66,16.06,31.45,202.1,8.64,6.17,30.2,0.677,61.48,46.18,1.25,73.93,-12.45,63.71,-16.84,39.29,47.22,29,48.18,CRITICAL,UNHEALTHY,TEST
JR-02419,314.46,5.63,29.64,54.77,1.21,6.82,28.37,1.873,82.58,78.6,1.26,82.92,-0.34,83.28,-0.41,81.48,76.8,17,96.4,SAFE,HEALTHY,TRAIN
JR-01618,287.59,2.26,27.34,45.17,0.34,7.73,26.47,1.834,84.29,84.97,0.87,76.89,7.4,82.14,9.62,79.14,84.89,2,100.0,SAFE,HEALTHY,TRAIN
JR-01413,645.16,8.21,25.38,72.68,2.03,7.09,24.63,1.722,88.73,75.26,0.75,87.24,1.5,89.02,1.72,78.48,75.24,28,90.88,SAFE,HEALTHY,TEST
JR-05461,746.68,8.64,26.79,199.99,2.93,6.92,25.78,1.602,73.22,66.08,1.01,84.76,-11.55,75.72,-13.62,57.64,65.07,26,81.59,WARNING,MODERATE,TEST
JR-07464,635.75,7.49,21.45,251.52,2.58,5.93,20.26,1.299,60.44,65.51,1.18,60.31,0.12,59.21,0.21,69.96,64.57,11,75.11,CRITICAL,UNHEALTHY,TEST
JR-07847,475.53,22.73,20.73,190.51,13.38,9.2,20.13,0.885,59.94,41.15,0.61,63.7,-3.76,59.34,-5.91,44.69,38.97,28,48.55,CRITICAL,UNHEALTHY,TEST
JR-05232,600.2,6.94,27.33,190.29,1.84,6.54,27.33,0.987,68.3,73.5,0.01,63.32,4.97,65.24,7.85,77.69,77.41,26,74.86,WARNING,MODERATE,TEST
JR-02723,553.48,1.35,27.24,94.64,0.09,7.18,26.05,1.835,82.9,93.29,1.19,81.12,1.78,82.57,2.19,91.63,93.75,24,100.0,SAFE,HEALTHY,TRAIN
JR-00695,389.36,5.76,20.43,49.33,0.71,7.03,20.43,1.957,87.33,87.71,-0.0,97.31,-9.98,91.19,-10.26,88.83,85.1,4,100.0,SAFE,HEALTHY,TRAIN
JR-05963,527.45,16.25,29.23,102.72,3.94,7.38,27.78,1.822,80.52,75.74,1.46,84.57,-4.05,80.22,-4.79,73.31,75.94,8,93.24,WARNING,MODERATE,TRAIN
JR-02489,508.66,2.85,26.91,80.36,0.58,7.53,26.15,1.675,84.2,79.66,0.75,91.47,-7.27,87.35,-7.95,95.31,85.3,16,93.25,SAFE,HEALTHY,TEST
JR-05509,652.65,12.11,28.95,228.87,4.54,6.51,29.09,1.469,64.93,62.54,-0.13,63.51,1.43,65.43,2.25,69.31,65.94,4,76.28,WARNING,MODERATE,TEST
JR-01104,229.01,5.66,22.71,33.74,0.63,7.04,22.12,2.0,85.27,88.92,0.58,82.13,3.14,87.96,3.82,92.9,91.18,2,100.0,SAFE,HEALTHY,TRAIN
JR-00168,444.21,6.03,26.28,88.6,1.02,7.15,26.14,1.96,80.05,83.13,0.14,80.94,-0.88,80.26,-1.09,86.25,84.5,17,100.0,SAFE,HEALTHY,TRAIN
JR-00094,621.83,7.67,26.75,148.04,1.15,7.2,25.96,1.751,76.19,85.02,0.79,70.03,6.16,74.15,8.8,85.64,86.09,18,98.77,SAFE,HEALTHY,TEST
JR-00368,536.47,4.34,28.47,58.76,0.53,6.65,27.93,1.515,89.05,87.74,0.54,85.28,3.77,88.52,4.42,91.05,92.26,24,96.11,SAFE,HEALTHY,TEST
JR-03353,312.98,5.94,26.65,69.95,0.54,7.46,26.11,1.824,77.65,90.86,0.54,69.18,8.47,76.12,12.24,89.37,87.96,7,100.0,SAFE,HEALTHY,TRAIN
JR-06688,866.59,7.04,27.34,543.01,2.38,5.43,26.01,0.923,37.34,66.1,1.33,36.31,1.03,35.73,2.85,62.45,61.12,6,68.04,CRITICAL,UNHEALTHY,TRAIN
JR-06466,882.56,23.11,29.67,348.69,9.4,7.56,29.91,0.979,60.49,59.32,-0.24,62.23,-1.74,57.8,-2.79,68.97,61.58,28,64.07,CRITICAL,UNHEALTHY,TRAIN
JR-07355,518.86,20.27,22.81,248.37,7.29,5.43,22.16,0.969,52.13,64.03,0.66,54.38,-2.25,54.93,-4.13,66.4,63.26,1,67.4,CRITICAL,UNHEALTHY,TRAIN
JR-00836,265.01,6.19,24.34,50.11,1.09,7.44,24.25,1.438,81.09,82.41,0.09,79.7,1.39,81.58,1.75,74.39,81.28,3,90.57,SAFE,HEALTHY,TRAIN
JR-05543,436.15,14.34,14.93,106.49,3.18,7.42,14.28,1.453,75.58,77.8,0.64,69.58,6.0,73.35,8.62,74.26,75.62,15,87.4,WARNING,MODERATE,TEST
JR-06166,490.04,12.4,24.53,189.72,4.57,7.07,24.43,1.342,61.28,63.16,0.11,63.13,-1.84,57.88,-2.92,67.84,65.07,17,74.22,WARNING,MODERATE,TRAIN
JR-06855,900.11,12.02,20.6,591.91,6.36,6.25,19.68,0.955,34.24,47.11,0.92,34.22,0.02,34.38,0.06,46.57,47.96,17,54.43,CRITICAL,UNHEALTHY,TEST
JR-03334,341.62,4.64,17.85,93.08,0.86,7.43,17.64,1.97,72.75,81.42,0.21,74.98,-2.23,71.28,-2.97,79.92,80.48,8,100.0,SAFE,HEALTHY,TRAIN
JR-05922,498.01,17.83,23.14,212.7,2.37,6.64,22.29,1.356,57.29,86.7,0.85,55.81,1.48,56.68,2.66,89.81,81.41,3,92.15,WARNING,MODERATE,TEST
JR-06456,941.23,15.01,25.78,326.12,6.04,7.53,23.87,1.65,65.35,59.78,1.91,73.16,-7.8,69.47,-10.67,56.65,56.96,2,77.84,CRITICAL,UNHEALTHY,TRAIN
JR-04754,605.79,9.38,25.69,195.79,1.67,6.6,25.25,1.686,67.68,82.19,0.43,61.01,6.67,64.41,10.93,83.05,80.29,1,95.35,WARNING,MODERATE,TRAIN
JR-06850,757.24,21.72,30.87,419.39,12.06,5.92,30.48,0.465,44.62,44.5,0.4,49.53,-4.91,45.59,-9.91,39.06,44.7,5,42.68,CRITICAL,UNHEALTHY,TEST
JR-07050,746.93,21.06,23.2,320.01,10.09,6.2,22.52,1.223,57.16,52.1,0.68,62.78,-5.62,56.69,-8.95,54.36,51.71,29,63.52,CRITICAL,UNHEALTHY,TRAIN
JR-05248,828.27,13.75,22.03,336.47,3.63,6.92,21.77,1.282,59.38,73.59,0.26,59.56,-0.18,59.28,-0.3,71.63,71.56,8,80.83,WARNING,MODERATE,TEST
JR-07424,489.34,22.76,21.2,336.75,9.03,6.2,20.48,1.317,31.18,60.34,0.73,34.26,-3.08,28.9,-8.99,62.36,60.03,17,71.6,CRITICAL,UNHEALTHY,TRAIN
JR-01881,274.44,5.04,27.75,15.67,0.21,7.45,28.08,1.894,94.29,95.79,-0.33,95.88,-1.59,95.69,-1.66,96.64,96.81,29,100.0,SAFE,HEALTHY,TEST
JR-05196,473.01,10.92,26.64,163.46,2.7,7.16,26.61,1.737,65.44,75.32,0.03,70.04,-4.59,68.73,-6.56,78.03,73.66,12,91.23,WARNING,MODERATE,TRAIN
JR-02707,390.97,4.13,22.13,59.36,0.53,7.2,21.53,2.0,84.82,87.18,0.6,84.92,-0.1,86.59,-0.12,84.27,86.8,23,100.0,SAFE,HEALTHY,TRAIN
JR-05549,589.65,18.94,30.39,267.47,7.11,7.22,30.24,1.553,54.64,62.44,0.15,56.82,-2.18,55.89,-3.83,57.37,58.01,29,77.9,WARNING,MODERATE,TRAIN
JR-04657,652.19,7.36,24.78,280.14,2.93,7.19,24.61,1.383,57.05,60.25,0.17,49.81,7.24,52.91,14.53,50.43,54.01,21,72.84,WARNING,MODERATE,TRAIN
JR-02421,623.02,0.99,20.86,92.85,0.16,7.15,20.6,1.764,85.1,83.64,0.26,81.25,3.85,84.74,4.73,83.57,82.46,10,98.02,SAFE,HEALTHY,TRAIN
JR-05883,727.95,9.45,33.42,319.02,3.11,6.98,34.46,1.454,56.18,67.11,-1.04,56.79,-0.62,56.91,-1.09,75.78,69.7,13,79.4,WARNING,MODERATE,TEST
JR-02620,438.97,5.93,24.09,85.63,1.15,6.77,23.73,1.861,80.49,80.53,0.36,79.12,1.38,78.32,1.74,75.4,77.9,7,97.63,SAFE,HEALTHY,TRAIN
JR-04405,459.25,12.41,21.37,164.79,3.92,6.45,21.47,1.469,64.12,68.39,-0.09,64.62,-0.5,63.29,-0.78,73.19,70.26,21,80.68,WARNING,MODERATE,TEST
JR-01916,248.21,5.12,26.33,54.16,0.86,7.79,26.64,1.281,78.18,83.14,-0.31,71.94,6.24,75.93,8.68,84.5,81.01,10,87.97,SAFE,HEALTHY,TEST
JR-06632,601.16,17.92,28.81,409.87,10.28,6.11,28.43,0.598,31.82,42.63,0.38,38.84,-7.02,35.07,-18.08,37.86,40.68,11,43.93,CRITICAL,UNHEALTHY,TRAIN
JR-04451,744.8,19.1,24.06,144.38,7.32,6.16,24.08,1.613,80.62,61.69,-0.03,75.32,5.29,77.91,7.02,53.0,61.41,13,78.52,WARNING,MODERATE,TRAIN
JR-05267,379.05,6.01,24.63,160.93,1.43,6.97,25.39,1.367,57.54,76.2,-0.76,49.28,8.26,56.76,16.77,65.55,69.56,6,84.49,WARNING,MODERATE,TRAIN
JR-05441,289.65,9.58,23.08,65.01,3.73,6.56,24.0,1.507,77.56,61.06,-0.92,77.72,-0.16,79.21,-0.21,62.45,61.74,16,75.93,WARNING,MODERATE,TRAIN
JR-01731,374.09,7.62,26.12,12.05,1.65,7.45,27.2,1.715,96.78,78.33,-1.08,96.91,-0.13,97.23,-0.14,79.65,78.71,12,93.05,SAFE,HEALTHY,TRAIN
JR-00512,486.44,6.0,26.52,146.6,1.28,6.9,26.24,1.625,69.86,78.63,0.28,63.71,6.15,67.61,9.66,73.2,78.5,3,91.47,SAFE,HEALTHY,TRAIN
JR-00790,432.75,2.01,25.17,65.67,0.35,6.99,24.94,1.607,84.83,82.74,0.24,90.96,-6.13,89.45,-6.74,84.9,82.79,11,94.2,SAFE,HEALTHY,TEST
JR-06162,414.37,2.66,25.66,119.34,0.76,6.99,25.4,1.607,71.2,71.51,0.25,70.41,0.79,72.89,1.13,79.96,77.77,24,85.77,WARNING,MODERATE,TEST
JR-07768,630.14,17.28,20.55,268.51,8.74,6.94,20.03,1.217,57.39,49.43,0.51,67.74,-10.35,57.99,-15.28,52.25,48.01,21,61.42,CRITICAL,UNHEALTHY,TRAIN
JR-07982,706.62,15.85,25.1,361.88,7.62,6.31,23.73,0.703,48.79,51.94,1.37,55.51,-6.72,47.44,-12.11,47.63,52.12,6,53.01,CRITICAL,UNHEALTHY,TRAIN
JR-01917,238.68,6.77,24.59,7.16,0.98,7.25,23.33,2.0,97.0,85.48,1.26,83.76,13.24,89.71,15.81,83.9,86.5,6,100.0,SAFE,HEALTHY,TRAIN
JR-01644,510.33,7.47,22.52,147.39,1.57,7.49,21.82,1.668,71.12,79.0,0.71,64.5,6.62,70.18,10.27,77.18,79.8,30,92.6,SAFE,HEALTHY,TRAIN
JR-07590,785.55,15.94,20.19,459.68,6.85,6.12,19.92,1.727,41.48,57.05,0.28,48.0,-6.51,43.89,-13.57,55.97,56.41,27,77.33,CRITICAL,UNHEALTHY,TRAIN
JR-02949,482.68,0.56,23.13,85.96,0.07,7.29,23.68,1.696,82.19,87.72,-0.55,82.02,0.17,84.07,0.2,90.11,87.58,16,99.71,SAFE,HEALTHY,TEST
JR-04196,558.78,15.54,25.07,181.53,4.47,6.52,24.31,1.535,67.51,71.23,0.77,67.84,-0.33,69.22,-0.48,63.31,69.82,23,84.13,WARNING,MODERATE,TEST
JR-06886,624.92,18.48,26.22,312.99,9.14,7.8,26.09,0.936,49.91,50.52,0.14,56.46,-6.54,54.51,-11.59,55.57,50.49,12,56.61,CRITICAL,UNHEALTHY,TRAIN
JR-02765,399.99,9.37,19.17,65.28,0.35,7.05,18.41,1.996,83.68,96.23,0.76,79.63,4.05,82.98,5.08,90.08,92.41,30,100.0,SAFE,HEALTHY,TRAIN
JR-06662,797.05,1.15,21.68,476.69,0.46,5.89,20.35,0.937,40.19,60.11,1.33,42.47,-2.28,41.72,-5.36,57.0,59.75,5,63.82,CRITICAL,UNHEALTHY,TRAIN
JR-02645,338.86,4.7,29.3,26.9,0.38,7.34,29.56,1.802,92.06,91.8,-0.26,84.74,7.32,91.6,8.64,98.0,95.93,29,100.0,SAFE,HEALTHY,TEST
JR-06060,626.95,8.42,24.11,259.73,2.71,7.62,23.91,1.441,58.57,67.79,0.2,61.34,-2.76,57.22,-4.51,65.38,67.99,4,79.66,WARNING,MODERATE,TEST
JR-01560,283.01,8.46,27.56,56.92,1.64,7.62,27.86,1.873,79.89,80.64,-0.3,77.62,2.27,76.71,2.92,83.22,81.37,11,97.94,SAFE,HEALTHY,TRAIN
JR-05286,861.16,9.35,30.1,201.98,2.24,6.71,30.94,1.794,76.55,76.04,-0.84,80.34,-3.8,77.14,-4.73,72.31,71.89,22,92.9,WARNING,MODERATE,TRAIN
JR-03246,386.16,4.92,26.5,74.89,0.35,7.28,24.78,1.989,80.61,92.92,1.72,81.48,-0.88,80.9,-1.07,85.58,91.23,29,100.0,SAFE,HEALTHY,TRAIN
JR-04971,393.05,4.41,21.23,79.75,1.17,7.08,21.28,1.404,79.71,73.54,-0.05,81.2,-1.49,78.42,-1.84,64.06,70.97,15,83.23,WARNING,MODERATE,TEST
JR-07051,423.41,25.78,27.59,270.11,14.38,9.5,27.29,1.445,36.21,44.23,0.31,36.4,-0.19,34.97,-0.52,46.9,43.33,24,62.08,CRITICAL,UNHEALTHY,TRAIN
JR-06004,692.29,12.55,27.35,189.81,4.29,7.01,26.6,1.553,72.58,65.76,0.74,81.12,-8.54,74.71,-10.53,65.33,66.77,3,80.38,WARNING,MODERATE,TRAIN
JR-05122,312.76,12.62,20.09,90.53,3.33,7.12,18.77,1.285,71.05,73.6,1.33,65.52,5.53,70.08,8.44,74.91,73.46,8,80.9,WARNING,MODERATE,TRAIN
JR-03817,203.18,9.57,23.01,37.94,1.79,7.3,22.41,1.623,81.33,81.28,0.6,85.87,-4.54,81.3,-5.28,75.08,76.29,1,93.42,SAFE,HEALTHY,TRAIN
JR-05818,274.87,9.36,22.07,78.94,2.69,6.59,22.14,1.692,71.28,71.31,-0.06,72.82,-1.53,74.2,-2.11,77.59,73.17,15,87.33,WARNING,MODERATE,TEST
JR-02693,364.51,2.12,21.16,17.14,0.5,6.82,21.51,1.662,95.3,76.25,-0.36,95.32,-0.02,94.71,-0.02,79.72,80.18,11,90.42,SAFE,HEALTHY,TRAIN
JR-06885,593.17,15.31,27.84,216.75,6.93,5.44,27.66,0.91,63.46,54.74,0.17,69.19,-5.73,67.14,-8.28,53.21,52.9,16,59.25,CRITICAL,UNHEALTHY,TEST
JR-05817,311.03,9.55,23.32,92.38,3.05,7.22,22.29,1.803,70.3,68.07,1.03,67.44,2.86,70.39,4.24,69.2,69.44,5,87.12,WARNING,MODERATE,TRAIN
JR-04363,655.64,10.48,22.97,281.16,4.22,7.08,22.04,1.097,57.12,59.73,0.93,62.62,-5.5,63.07,-8.79,61.45,57.36,8,66.74,WARNING,MODERATE,TRAIN
JR-06772,901.72,12.66,26.24,571.75,5.59,5.98,24.79,0.35,36.59,55.85,1.45,35.7,0.89,38.98,2.5,54.93,54.62,13,48.89,CRITICAL,UNHEALTHY,TRAIN
JR-07811,1027.54,8.89,19.08,574.57,4.13,6.4,19.46,0.923,44.08,53.54,-0.38,58.04,-13.95,46.34,-24.04,58.02,52.51,25,58.63,CRITICAL,UNHEALTHY,TEST
JR-06410,565.87,26.54,29.23,284.38,10.61,6.66,28.07,0.649,49.74,60.03,1.16,51.46,-1.71,48.41,-3.33,56.96,59.53,2,58.0,CRITICAL,UNHEALTHY,TRAIN
JR-05675,519.8,7.87,27.43,172.79,2.2,7.05,27.17,1.922,66.76,72.0,0.27,68.93,-2.17,68.92,-3.15,74.03,71.2,26,92.44,WARNING,MODERATE,TRAIN
JR-01884,367.26,3.01,25.17,87.05,0.45,6.94,24.53,1.587,76.3,84.96,0.64,79.57,-3.27,75.46,-4.11,83.12,86.3,3,95.46,SAFE,HEALTHY,TRAIN
JR-00074,493.16,3.73,26.55,90.65,0.37,6.78,26.25,1.736,81.62,89.96,0.3,88.78,-7.16,82.09,-8.07,82.92,90.29,12,100.0,SAFE,HEALTHY,TEST
JR-03492,360.84,6.46,22.18,76.29,1.84,7.14,20.72,1.758,78.86,71.59,1.46,78.03,0.83,77.74,1.06,68.81,72.78,2,88.85,SAFE,HEALTHY,TRAIN
JR-01260,504.96,7.92,26.16,73.0,1.45,6.99,26.92,2.0,85.54,81.72,-0.75,80.06,5.48,86.58,6.85,86.56,81.48,27,100.0,SAFE,HEALTHY,TEST
JR-01336,381.71,0.84,24.95,103.35,0.11,6.52,24.81,1.578,72.93,86.39,0.14,73.74,-0.81,71.98,-1.1,88.36,87.19,3,96.34,SAFE,HEALTHY,TEST
JR-06345,489.02,6.48,28.54,187.94,2.73,7.87,27.26,1.261,61.57,57.8,1.28,63.77,-2.2,61.2,-3.45,62.0,60.95,28,68.57,WARNING,MODERATE,TEST
JR-04499,474.34,8.76,25.5,139.22,3.22,7.24,24.83,1.327,70.65,63.25,0.67,75.91,-5.26,74.63,-6.93,71.66,67.5,26,73.98,WARNING,MODERATE,TEST
JR-02514,441.37,4.36,22.23,66.86,0.5,7.55,21.65,1.338,84.85,88.58,0.58,78.95,5.9,80.96,7.48,93.19,93.26,19,93.19,SAFE,HEALTHY,TRAIN
JR-07351,616.39,19.5,30.11,353.02,10.85,5.93,30.34,1.372,42.73,44.35,-0.23,44.07,-1.34,46.25,-3.05,44.9,45.62,9,60.7,CRITICAL,UNHEALTHY,TRAIN
JR-03406,418.66,3.16,25.95,115.07,0.77,6.72,26.42,1.975,72.51,75.6,-0.47,72.44,0.07,70.81,0.1,72.96,76.05,20,96.19,SAFE,HEALTHY,TEST
JR-05618,326.66,13.07,24.47,161.09,0.26,6.79,25.59,1.548,50.69,98.0,-1.13,50.83,-0.14,52.04,-0.28,98.0,97.69,20,100.0,WARNING,MODERATE,TEST
JR-02499,547.0,7.18,26.94,123.64,1.19,6.63,26.65,1.819,77.4,83.46,0.3,69.56,7.84,76.07,11.27,80.17,84.73,25,98.98,SAFE,HEALTHY,TEST
JR-01624,453.75,6.7,29.04,136.18,0.31,7.29,29.03,1.695,69.99,95.35,0.01,59.47,10.52,66.84,17.68,94.11,92.03,22,100.0,SAFE,HEALTHY,TEST
JR-02305,476.28,7.18,26.35,86.97,0.77,6.8,25.51,1.973,81.74,89.22,0.84,80.08,1.66,81.65,2.07,84.09,88.54,6,100.0,SAFE,HEALTHY,TRAIN
JR-03551,410.65,3.12,29.85,60.06,0.48,6.98,29.01,1.938,85.38,84.7,0.84,79.95,5.43,87.12,6.79,84.67,82.33,29,100.0,SAFE,HEALTHY,TRAIN
JR-01418,561.3,5.97,26.1,54.89,0.74,7.25,25.37,1.881,90.22,87.61,0.73,89.74,0.48,89.95,0.54,86.02,90.44,9,100.0,SAFE,HEALTHY,TEST
JR-00032,408.06,6.24,24.31,61.32,1.16,6.84,23.84,1.62,84.97,81.41,0.47,84.36,0.61,84.75,0.72,78.17,80.95,26,93.45,SAFE,HEALTHY,TRAIN
JR-02944,326.62,4.87,25.94,35.36,0.37,6.55,25.39,1.823,89.17,92.42,0.55,86.22,2.95,87.36,3.42,97.15,94.82,15,100.0,SAFE,HEALTHY,TRAIN
JR-03078,440.3,9.72,26.13,68.86,0.19,6.55,26.14,1.646,84.36,98.0,-0.01,85.25,-0.89,84.51,-1.04,98.0,96.46,22,100.0,SAFE,HEALTHY,TEST
JR-06324,476.41,9.73,21.83,178.86,2.96,7.16,21.43,1.483,62.46,69.54,0.4,57.95,4.51,63.69,7.78,70.49,70.4,7,81.81,WARNING,MODERATE,TRAIN
JR-00169,545.13,7.15,30.29,70.62,1.96,6.96,30.46,1.495,87.05,72.63,-0.18,82.5,4.54,86.88,5.51,67.76,68.79,14,84.37,SAFE,HEALTHY,TEST
JR-06100,583.29,11.09,30.82,207.86,4.73,6.67,30.27,1.292,64.37,57.35,0.55,59.22,5.15,60.46,8.69,53.76,59.21,25,68.85,WARNING,MODERATE,TEST
JR-06774,859.72,12.9,26.04,221.83,6.45,6.56,26.44,1.33,74.2,50.0,-0.4,80.04,-5.84,76.0,-7.3,45.84,47.44,1,64.11,CRITICAL,UNHEALTHY,TRAIN
JR-05611,601.03,4.19,15.22,159.71,0.93,6.95,14.95,1.36,73.43,77.82,0.26,66.48,6.95,70.99,10.45,65.24,74.22,11,85.57,WARNING,MODERATE,TRAIN
JR-07502,582.95,4.54,29.21,301.07,1.06,7.28,29.75,0.937,48.35,76.62,-0.54,52.2,-3.84,44.37,-7.36,75.44,78.2,17,76.21,CRITICAL,UNHEALTHY,TEST
JR-01927,546.45,6.71,26.29,102.11,0.7,7.2,25.56,1.84,81.31,89.56,0.73,79.79,1.53,81.63,1.91,88.77,89.55,14,100.0,SAFE,HEALTHY,TEST
JR-02089,598.92,4.73,23.82,158.25,1.02,6.92,24.2,1.879,73.58,78.45,-0.38,69.4,4.18,73.17,6.03,83.47,80.45,10,96.42,SAFE,HEALTHY,TRAIN
JR-06554,811.61,0.31,32.18,327.22,0.18,6.38,31.18,0.964,59.68,40.37,1.0,56.23,3.45,56.55,6.13,31.86,36.84,11,49.54,CRITICAL,UNHEALTHY,TEST
JR-02496,437.77,1.43,23.61,34.47,0.31,7.18,24.21,1.596,92.13,78.59,-0.59,77.26,14.86,88.19,19.24,87.3,82.58,26,90.87,SAFE,HEALTHY,TRAIN
JR-05988,344.65,17.09,24.35,47.12,5.48,7.12,25.17,1.685,86.33,67.95,-0.82,92.3,-5.98,87.71,-6.47,65.64,62.87,17,84.66,WARNING,MODERATE,TEST
JR-03296,350.34,7.77,31.05,22.03,0.68,6.95,30.12,1.662,93.71,91.27,0.93,93.49,0.22,94.55,0.24,91.23,92.15,11,100.0,SAFE,HEALTHY,TRAIN
JR-01403,614.39,2.73,24.02,135.75,0.6,7.19,25.02,1.473,77.91,77.92,-1.0,83.41,-5.51,82.46,-6.6,82.82,76.74,10,87.89,SAFE,HEALTHY,TRAIN
JR-04324,494.99,8.55,32.36,192.78,2.63,7.08,33.16,1.107,61.05,69.21,-0.8,64.77,-3.72,63.23,-5.74,72.92,71.4,8,74.05,WARNING,MODERATE,TEST
JR-04711,390.63,2.16,24.45,73.15,0.73,7.32,24.98,1.648,81.27,65.97,-0.53,81.15,0.12,82.26,0.15,71.18,70.11,23,82.44,WARNING,MODERATE,TRAIN
JR-01508,342.52,5.81,22.61,84.61,1.2,6.95,22.2,1.861,75.3,79.36,0.41,73.67,1.63,75.24,2.21,87.41,80.61,1,96.73,SAFE,HEALTHY,TRAIN
JR-00027,340.74,8.32,25.06,72.29,0.71,6.87,24.23,1.727,78.79,91.42,0.83,77.45,1.34,80.0,1.72,85.91,88.65,20,100.0,SAFE,HEALTHY,TEST
JR-04751,616.75,9.16,20.76,171.61,1.48,7.02,19.93,1.608,72.18,83.84,0.82,74.89,-2.71,72.4,-3.62,86.59,82.28,27,95.03,WARNING,MODERATE,TRAIN
JR-07175,790.07,16.8,17.17,391.67,7.93,5.93,16.03,0.851,50.43,52.81,1.14,47.86,2.56,49.6,5.36,43.26,46.24,16,56.63,CRITICAL,UNHEALTHY,TEST
JR-02407,416.73,3.04,19.97,57.77,0.92,6.99,19.86,1.798,86.14,69.66,0.11,82.46,3.68,86.71,4.46,75.62,71.42,11,88.21,SAFE,HEALTHY,TRAIN
JR-02070,397.02,3.64,22.3,51.96,0.84,7.2,21.85,1.76,86.91,76.8,0.46,94.35,-7.44,89.01,-7.89,78.35,77.45,12,92.8,SAFE,HEALTHY,TRAIN
JR-03943,604.24,3.78,24.31,158.71,1.21,7.36,23.68,1.752,73.73,68.1,0.64,69.35,4.39,71.43,6.33,74.29,71.6,9,86.12,SAFE,HEALTHY,TRAIN
JR-02192,385.59,4.17,21.15,75.02,0.92,6.99,20.17,1.744,80.54,77.98,0.98,82.81,-2.27,80.49,-2.74,82.85,82.19,25,93.37,SAFE,HEALTHY,TRAIN
JR-00501,356.26,3.6,26.05,51.89,0.82,7.52,25.6,1.569,85.44,77.11,0.45,79.74,5.69,80.58,7.14,83.88,78.25,9,89.22,SAFE,HEALTHY,TEST
JR-06310,540.52,14.63,25.65,140.24,4.17,6.91,25.68,1.782,74.05,71.54,-0.03,78.02,-3.96,73.61,-5.08,63.26,71.91,12,89.3,WARNING,MODERATE,TRAIN
JR-00438,586.55,3.66,25.08,105.72,0.48,7.7,24.74,2.0,81.98,86.79,0.34,79.59,2.39,80.49,3.0,86.24,87.55,28,100.0,SAFE,HEALTHY,TEST
JR-04984,272.06,10.2,19.73,125.64,2.7,6.64,19.17,1.355,53.82,73.54,0.57,48.08,5.74,50.92,11.93,70.91,70.48,5,82.26,WARNING,MODERATE,TEST
JR-01421,382.75,4.73,31.3,52.34,0.25,6.9,30.23,1.608,86.32,94.66,1.06,87.93,-1.6,85.09,-1.82,98.0,95.88,16,100.0,SAFE,HEALTHY,TRAIN
JR-03858,506.49,2.07,28.36,66.87,0.32,7.43,26.89,1.879,86.8,84.64,1.47,86.84,-0.04,86.57,-0.05,96.63,88.58,2,100.0,SAFE,HEALTHY,TEST
JR-07940,683.51,17.82,27.55,319.3,7.49,6.97,27.1,0.531,53.29,57.96,0.45,50.72,2.56,53.83,5.06,51.07,58.62,13,54.09,CRITICAL,UNHEALTHY,TRAIN
JR-01979,547.44,3.73,27.94,60.49,1.07,6.85,28.0,1.737,88.95,71.37,-0.06,89.91,-0.96,92.29,-1.07,75.21,70.88,14,88.26,SAFE,HEALTHY,TEST
JR-05993,672.14,0.3,28.21,116.3,0.04,7.78,27.22,1.662,82.7,85.61,0.99,79.19,3.5,78.16,4.42,90.37,87.92,11,97.45,WARNING,MODERATE,TRAIN
JR-02524,514.26,8.56,26.97,70.44,2.5,7.03,26.79,2.0,86.3,70.78,0.18,82.21,4.09,82.23,4.97,65.85,70.53,8,93.09,SAFE,HEALTHY,TEST
JR-06211,689.11,11.33,22.56,202.03,4.26,5.72,23.05,1.205,70.68,62.34,-0.49,72.26,-1.58,69.0,-2.19,54.9,62.54,25,70.86,WARNING,MODERATE,TEST
JR-05717,561.99,8.3,29.17,188.36,1.47,7.17,28.6,1.206,66.48,82.25,0.56,70.33,-3.84,68.94,-5.47,78.64,83.27,9,85.8,WARNING,MODERATE,TEST
JR-06265,644.89,11.34,23.16,363.5,3.23,6.8,22.47,1.701,43.63,71.54,0.68,48.08,-4.45,46.34,-9.25,62.82,71.21,21,87.67,WARNING,MODERATE,TEST
JR-03818,458.21,7.08,24.85,63.0,0.74,7.93,23.72,1.515,86.25,89.61,1.13,89.48,-3.23,82.89,-3.6,82.69,88.88,18,97.5,SAFE,HEALTHY,TRAIN
JR-01181,271.86,5.46,22.49,44.95,0.78,7.24,20.43,1.416,83.46,85.62,2.07,85.1,-1.63,84.18,-1.92,94.54,87.48,8,92.54,SAFE,HEALTHY,TRAIN
